	index	text	hypothesis	label	importance
409	546	Heemeyer equipped an old bulldozer with three television cameras and monitors so he could see to steer.	Heemeyer had not installed television cameras connected to three monitors so he could see where he was going.	not_entailment	1
410	547	Heemeyer did not equip an old bulldozer with three television cameras and monitors so he could see to steer.	Heemeyer had not installed television cameras connected to three monitors so he could see where he was going.	entailment	['1', '1']
411	549	President Chirac has not been advised that his resumption of nuclear testing would precipitate an international boycott of French products.	International pressure is exerted to end French nuclear tests.	not_entailment	1
412	550	President Chirac has been advised that his resumption of nuclear testing would precipitate an international boycott of French products.	International pressure is not exerted to end French nuclear tests.	not_entailment	1
413	551	President Chirac has not been advised that his resumption of nuclear testing would precipitate an international boycott of French products.	International pressure is not exerted to end French nuclear tests.	entailment	['1', '1']
414	553	Prince Charles was not previously married to Princess Diana, who died in a car crash in Paris in August 1997.	Prince Charles and Princess Diana got married in August 1997.	not_entailment	0
415	554	Prince Charles was previously married to Princess Diana, who died in a car crash in Paris in August 1997.	Prince Charles and Princess Diana did not get married in August 1997.	not_entailment	0
416	555	Prince Charles was not previously married to Princess Diana, who died in a car crash in Paris in August 1997.	Prince Charles and Princess Diana did not get married in August 1997.	not_entailment	['0', '0']
417	557	In Italy, big protests by students and university staff against government reforms to higher education did not bring parts of central Rome to a standstill on Tuesday.	The Italian government introduces reforms to higher education.	entailment	0
418	558	In Italy, big protests by students and university staff against government reforms to higher education brought parts of central Rome to a standstill on Tuesday.	The Italian government does not introduce reforms to higher education.	not_entailment	1
419	559	In Italy, big protests by students and university staff against government reforms to higher education did not bring parts of central Rome to a standstill on Tuesday.	The Italian government does not introduce reforms to higher education.	not_entailment	['0', '1']
420	561	Representatives from 142 nations are expected to not sit down in Doha Qatar, next Friday for the World Trade Organization's (WTO) fourth Ministerial Conference.	Representatives of the 142 member countries of the World Trade Organization will gather in Doha, Qatar, next Friday.	not_entailment	1
421	562	Representatives from 142 nations are expected to sit down in Doha Qatar, next Friday for the World Trade Organization's (WTO) fourth Ministerial Conference.	Representatives of the 142 member countries of the World Trade Organization will not gather in Doha, Qatar, next Friday.	not_entailment	1
422	563	Representatives from 142 nations are expected to not sit down in Doha Qatar, next Friday for the World Trade Organization's (WTO) fourth Ministerial Conference.	Representatives of the 142 member countries of the World Trade Organization will not gather in Doha, Qatar, next Friday.	entailment	['1', '1']
423	565	Three of its five permanent members, France, Russia and China, are not pushing the U.N. Security Council to lift the embargo on Iraq.	China is a member of the U.N. Security Council.	entailment	0
424	566	Three of its five permanent members, France, Russia and China, are pushing the U.N. Security Council to lift the embargo on Iraq.	China is not a member of the U.N. Security Council.	not_entailment	1
425	567	Three of its five permanent members, France, Russia and China, are not pushing the U.N. Security Council to lift the embargo on Iraq.	China is not a member of the U.N. Security Council.	not_entailment	['0', '1']
426	569	In other words, with its 2 million inhabitants, Slovenia does not have only 5.5 thousand professional soldiers.	Slovenia has 5.5 million inhabitants.	not_entailment	0
427	570	In other words, with its 2 million inhabitants, Slovenia has only 5.5 thousand professional soldiers.	Slovenia does not have 5.5 million inhabitants.	entailment	1
428	571	In other words, with its 2 million inhabitants, Slovenia does not have only 5.5 thousand professional soldiers.	Slovenia does not have 5.5 million inhabitants.	not_entailment	['1', '0']
429	573	Fernandez, of FEMA, was not on scene when Martin arrived at a FEMA base camp before going to the hospital.	Fernandez works for FEMA.	entailment	0
430	574	Fernandez, of FEMA, was on scene when Martin arrived at a FEMA base camp before going to the hospital.	Fernandez does not work for FEMA.	not_entailment	1
431	575	Fernandez, of FEMA, was not on scene when Martin arrived at a FEMA base camp before going to the hospital.	Fernandez does not work for FEMA.	not_entailment	['0', '1']
432	577	The Irish Sales, Services and Marketing Operation of Microsoft was not established in 1991.	Microsoft was established in 1991.	not_entailment	0
433	578	The Irish Sales, Services and Marketing Operation of Microsoft was established in 1991.	Microsoft was not established in 1991.	not_entailment	0
434	579	The Irish Sales, Services and Marketing Operation of Microsoft was not established in 1991.	Microsoft was not established in 1991.	not_entailment	['0', '0']
435	581	Intel has not decided to push back the launch date for its 4-GHz Pentium 4 desktop processor to the first quarter of 2005.	Intel would raise the clock speed of the company's flagship Pentium 4 processor to 4 GHz.	not_entailment	0
436	582	Intel has decided to push back the launch date for its 4-GHz Pentium 4 desktop processor to the first quarter of 2005.	Intel would not raise the clock speed of the company's flagship Pentium 4 processor to 4 GHz.	not_entailment	0
437	583	Intel has not decided to push back the launch date for its 4-GHz Pentium 4 desktop processor to the first quarter of 2005.	Intel would not raise the clock speed of the company's flagship Pentium 4 processor to 4 GHz.	not_entailment	['0', '0']
438	585	Historians estimate that 800,000 Chechens were not stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.	Stalin deported 800,000 Chechens.	not_entailment	0
439	586	Historians estimate that 800,000 Chechens were stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.	Stalin did not deport 800,000 Chechens.	not_entailment	0
440	587	Historians estimate that 800,000 Chechens were not stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.	Stalin did not deport 800,000 Chechens.	not_entailment	['0', '0']
441	589	Meteorological observations suggest Claudette did not remain a tropical storm as she affected parts of west Texas.	A tropical storm has caused significant property damage.	not_entailment	0
442	590	Meteorological observations suggest Claudette remained a tropical storm as she affected parts of west Texas.	A tropical storm has not caused significant property damage.	not_entailment	0
443	591	Meteorological observations suggest Claudette did not remain a tropical storm as she affected parts of west Texas.	A tropical storm has not caused significant property damage.	not_entailment	['0', '0']
444	593	The Southeast Asian ministers do not gather in Laos for their regional meeting.	Southeast Asian ministers' meeting is held in Laos.	not_entailment	1
445	594	The Southeast Asian ministers gather in Laos for their regional meeting.	Southeast Asian ministers' meeting is not held in Laos.	not_entailment	1
446	595	The Southeast Asian ministers do not gather in Laos for their regional meeting.	Southeast Asian ministers' meeting is not held in Laos.	entailment	['1', '1']
447	597	Mahbob Amiri, head of Afghanistan's quick-reaction force, said Monday's bomb in the capital did not detonate as a United Nations vehicle drove past.	The United Nations produces vehicles.	not_entailment	0
448	598	Mahbob Amiri, head of Afghanistan's quick-reaction force, said Monday's bomb in the capital detonated as a United Nations vehicle drove past.	The United Nations does not produce vehicles.	not_entailment	0
